Link_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1220041900,70,62,62,62,65,67,68,68,69,67,69,70.299999999999997,69,66,69,67,67,67,67,67,67,67,70.5,70.299999999999997
1220041800,53,58,58,58,63,63,63,57,57,59,60.5,58,58,58,58,59,58,58,57,57,57,55,55,54
1220041700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17,17,17,17,17
1220041600,20,20,20,20,20,20,20,20,20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1220041500,29,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1220041400,32,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1220041200,66.299999999999997,68,68.299999999999997,68.299999999999997,68.299999999999997,67.299999999999997,68,67,67.700000000000003,66.299999999999997,67.700000000000003,69.5,71.700000000000003,65.5,68.5,69,71,68.700000000000003,69.700000000000003,71,71,72,71,71
1220041100,74,67,65.5,70,72,75,73,74,74,74,74,74,63.5,69,69,65,64.5,68.700000000000003,71.299999999999997,70.299999999999997,70.700000000000003,68,69.5,68.5
1220041002,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1220041001,26,26,25.5,26,26,26,26,26,26,26,26,26,26,32,26,26,32,26,37,37,37,37,26,26
1220040902,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1220040901,29,30.5,30.5,30.5,30.5,30.5,30.5,29,29,36,30,30,36,29,31,31.5,30,31.5,30,30,31.5,31.5,31.5,36
1220040800,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1220040700,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1220040600,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1220040500,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1220040400,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1220040300,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1220040000,32,26,25,22,22,22,32,32,32,32,32,32,32,32,26,26,32,24,32,34,32,32,23,23
1220039900,22,32,32,32,32,32,32,22,22,22,31,31,22,22,22,22,31,22,31,31,22,22,22,22
1220039800,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1220039700,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1220039600,33,29,36,36,36,27,27,27,27,27,27,27,27.5,28.5,29.5,36,27,27,27,27,27,27,27,27
1220039500,37.5,37,38.5,38,38.5,38,38,36.5,34.799999999999997,34.700000000000003,37.5,36,35.5,33,33.5,34.700000000000003,38.700000000000003,40,39,39,40,36.5,35,37
1220039400,45,39,39,39,39,39,39,40,40,38.5,40,40,38.5,43,43,45,39,39,39,39,41,40,37,44.5
1220039300,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,29,30,30,30,30,27,27,27,27
1220039200,31,36,36,36,36,36,36,35.5,35.5,36,36,36,36,36,36,33.5,35.5,35.5,35.5,36.5,35.5,36,36,34
1220038504,58,57,56,46,53,56.700000000000003,57.700000000000003,54,46,46,55,54,54.299999999999997,48,44,44.700000000000003,50,47.700000000000003,50,56.299999999999997,57.299999999999997,57.700000000000003,56,53.700000000000003
1220038503,55,56.5,46,41,50,55.5,57,52,55,55,49,49,49,49,44.5,45.5,53,52,53,55,55,55,55,51.5
1220038502,34,28,33,28,57,28,32,34,31,29,28,26,30,27,40,40,48,29,28,30,54,28,54,28
1220038501,47,46,48,46,46,52.5,52.5,50.5,50.5,50.5,48,48,44,44,41,41,39,39,39,49,49,45,45,33
1220038404,47,47,47,46,47.700000000000003,47.5,47,47,47,45.299999999999997,47,47,47,47,47,47,21,28,47,47,47,47,47,47
1220038403,37,36.5,37,40,38,40,28,27,30,41,25,34,26,25,30,28,28,40,44,44,35,43,43,41
1220038402,50,50,53.5,50,38,47.5,51.5,50,51.5,51.5,50,51.5,51.5,50,50,50,50,50,50,37,50,50,47.5,37
1220038401,24,24,24,32,23,30,33,24,31,28,22,32,31,31,26,27,29,27,16,25,27,16,16,22
1220038300,26,27,33,27,26,26.5,32,34,31,29,26.5,25.5,30,26,25,26.5,25,29,26.5,30,26,26.5,26.5,26.5
1220038200,29,30,30,30,30,28.5,30,31.5,29.5,30,30,30,31.5,28.5,30,30,30,30,30,32,30,30,30,28.5
1220038102,16,28,33,28,25,45,45,45,45,45,45,45,31.5,33,29,28,33,31,30.5,30.5,29,28,27,28
1220038101,48,48,48,48,48,48,32,34,48,48,48,48,47,47,48,48,48,48,48,48,48,48,50,50
1220038002,48,48,41,36,36,43,49,49,49,49,49,49,49,38,38,38,38,38,39,38,38,39.5,38,38
1220038001,44,53,53,45,40,40,40,40,40,40,40,40,40,38.5,38.5,38.5,38.5,38.5,40,38.5,38.5,40.5,42.5,38.5
1220037900,34,28,33,28,25,27,32,34,31,29,28,26,39,39,25,40,40,40,40,41,41,45,45,44
1220037800,34,33,34,32,23,30,33,44,31,44,44,32,31,31,26,27,29,27,16,25,27,16,16,22
1220037700,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1220037600,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1220037303,63,62.5,63,63,63.5,60,62,62,62.5,60.5,57.5,57.5,57.5,59.299999999999997,64,61.299999999999997,59.700000000000003,60,61,59.5,62.700000000000003,62.700000000000003,63.299999999999997,62.700000000000003
1220037302,67.5,63.299999999999997,64.700000000000003,63.700000000000003,68,63,62,62.5,61.5,61.700000000000003,60,60,60,64.5,75,64,63,63,62.5,62.700000000000003,62.299999999999997,73,79,62.299999999999997
1220037301,68,66,67.299999999999997,66.299999999999997,68.700000000000003,65,63,64,62,61.5,65.700000000000003,65,65.700000000000003,68.700000000000003,73,62.5,64,65,64,65,64,73.700000000000003,76,64
1220037203,60.700000000000003,66,66.5,63.299999999999997,62.299999999999997,62.299999999999997,59.5,57,61,49,61,61,36,61,58.5,58,61,61,58,59.700000000000003,59.299999999999997,60.700000000000003,62,59
1220037202,74.5,71.700000000000003,74.799999999999997,74.799999999999997,71.700000000000003,73,73,78,78,78,73.5,73.5,63.5,65,66,69.5,67,73.299999999999997,74.799999999999997,71,71,67.299999999999997,69,68
1220037201,74.299999999999997,74.299999999999997,75,75,73.700000000000003,65,73,71.700000000000003,74,74,75,75,59,62,64,60.5,66,70.700000000000003,74.700000000000003,69,69,69.299999999999997,70,68
1220036902,56,55.5,58,57.5,57,54,54.5,45,45,52,57,55,55.5,54.5,52,55,59,54,50,52.5,59,55,70,59
1220036901,44,42,43.5,43.5,46,39,37.5,37.5,37.5,42,52,46,39,40,36,38,40,42,37.5,36,37.5,40,40,50
1220036802,55,55,55,55,55,55,55,55,55,33,33,33,32,32,55,55,54,50,55,55,55.5,54,55,53
1220036801,9,16,22,24,24,16,23,22.5,22.5,19,14,16,16,11,16,19,16,17,18,20,23,16,17,17
1220036704,52,61,61,61,61,61,61,61,61,52,52,28,32,65,60,59,59,59,59,59,59,59,59,58
1220036703,38,33,35.5,34.5,42,42,42,42,38.5,42,42,32,36,30,28.5,34,39,52,29,29,52,52,52,38
1220036602,56,56,56,54,54,54,51,51,43,50,59,56,59,59,36,48,63,62,62,62,62,62,41,50
1220036601,31,33,33,33,37,22,26,25,29,29,22,32,32,32,22,22,22,36,36,22,36,36,22,29
1220036500,30,31,30.5,30.5,31,31,31,30,32,27,28,25,30,30.5,30,28.5,28,30,30,30,30.5,30,29,28.5
1220036400,29,29,29,15,15,15,15,15,15,15,15,15,15,15,23,15,15,15,15,17,23,23,25,24.300000000000001
1220036306,24,23,30,30,28,29,26,21,26,31,31,31,31,29.5,31,23,28.5,30,30,30,30,29.5,30,30
1220036305,24,23,30,30,28,29,26,21,26,25,23,25,26,28,24,23,27,25,23,21,21,29,23,36
1220036304,32,23,30,30,28,29,26,21,26,25,23,25,26,28,24,23,27,25,23,21,19,29,23,36
1220036303,40,40,40,40,39,39,39,30.5,26,30,30,29.5,30,29,30,30,30,30,30,30,30,29.5,30,30
1220036301,24,23,30,30,28,29,26,21,26,25,23,24,26.5,27.5,25.5,23,27,25,23,21,19,29,23,35
1220036206,32,28,36,36,36,25,26,19,19.5,21,21,19.5,21,21,29,22,21,24,36,36,36,36,36,36
1220036205,36,28,44,44,44,44,26,20,37,37,37,37,37,20,29,22,34,34,38,38,38,39,39,41
1220036204,33.5,35,35,35,34,25,36,29,34,34,34,20,21,31,32.5,32.5,34,34.5,35.5,35.5,37,38,38,40
1220036203,21,28,19,19,20,25,26,19,20,21,21,26,26,18,29,22,21,24,22,19,20,21,25,24
1220036202,25,28,25,25,28,28,26,25,41,42,42,37,37,38,38,38,35,37,25,48,48,49,49,24.5
1220036201,24,28,24,24,26,26,35,35,37,39,39,39,39,32,30.5,32,31,29,38,41,41,40,40,24
1220036104,21,18,23,23,17,14,12,15,22,21,21.5,18,17,13,22,19.5,20,13,11,15,21,23,20,21
1220036103,43,43,43,43,43,26,26,26,41,41,41,38,26,26,26,36,35,34,34,34,34,34,34,26
1220036102,35,35,35,35,35,24,24,35,43,24,43,24,24,24,46,32,24,24,24,40,40,40,40,24
1220036101,33,24,24,24,24,24,24,24,24,24,24,24,24,24,36,24,24,24,24,24,30,30,30,24
1220036005,31,31,32,31,30,31,30,31,31,29.5,31,31,31,31,27,28.5,27,30,23,43,43,26,13,28
1220036004,45,45,47.5,47.5,45,37,45,37,37,45,45,45,37,41,43,45.5,45,44,44,45,45,46.5,45.5,45
1220036003,19,22,33,42,29,45,29,47,47,28,25,25,22,23,30,44,18,47,47,37,37,37,43,26
1220036002,19,22,33,39,29,23,29,39,39,28,25,25,22,23,22,39,39,30,23,36,36,26,39,26
1220035904,25,25,25,26,24.5,25,25,24,24,23.5,25,24,24.5,24,25,24,24,24,25,25,25,24,24,24
1220035903,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,41,41,41,41,41,41,41,41,41
1220035902,30,29,39,39,39,39,39,38,38,38,24,38,38,38,38,38,28,28,38,38,38,38,38,28
1220035901,30,29,28,27,36,28,28,37,37,37,38,23,24,23,39,27.5,28,28,26,26,26,24,24,28
1220035804,32,32,31,32,31,33,32.5,37,37,32,32,32,31,32,31,32.700000000000003,32.5,42,42,42,42,44,44,44
1220035803,32,41,24,30,22,34,33,37,37,41,29,32,25,28,27,33,28,29,34,34,42,42,42,42
1220035802,44,44,27,30,44,44,44,37,37,44,44,44,44,44,44,45,45,41,42,42,41,42,52,38
1220035801,31,36,24,30,22,34,33,36,36,36,29,32,25,28,27,33,28,35,20,20,36,36,33,36
1220035700,60,60.299999999999997,60.299999999999997,60,62.299999999999997,62,62,60,59.700000000000003,70,68,68,68,57,62.799999999999997,61.299999999999997,58,58.5,58.5,57,57,56,57.5,58.5
1220035600,46,46,46,46,46,46,46,46,46,46,55,55,55,53,46,46,51,53,52,57,62,62.5,54,58.5
1220035504,22,22,18,16,22,19,18,16,16,19,20,25,25,17,19,21,19,17,17,17,18,17,18,17
1220035503,26,26,26,26,26,26,26,26,26,26,26,25.5,25.5,26,26,26,26,26,26,26,26,26,26,26
1220035502,22,22,18,12,22,19,18,16,15,19,20,25,25,32,19,21,19,16,17,14,18,16,18,17
1220035501,30,30,30,30,30,30,30,30,30,30,30,30,30,31,28,21,19,16,17,14,18,16,18,17
1220035404,13,13,15,18,20,16,23,18,17,17,12,19,18,16,12,17,24,19,12,16,23,21,16,18
1220035403,18,18,18,18,20,18,23,18,18,18,18,19,18,28,22,17,24,19,13,16,23,21,16,18
1220035402,22,22,22,33,33,33,33,33,33,33,22,33,33,33,22,22,23,32,22,32,32,32,32,32
1220035401,26,26,26,26,26,26,23,18,17,17,13,19,18,16,21,17,24,19,33,16,23,21,16,18
1220035305,24,26,31,40,26,29,25,29,24.5,23,28,28,21,32,27,34,35,27,26,26,29,25,24,30
1220035304,47,47,31,31,26,29,31,44,31,31,31,46,31,48,48,47,46,46,48,48,48,31,31,32
1220035303,26.5,31,37,37,38,38,35,35,41,45,46,46,26,32,46,44,42,42,41,41,41,42,42,43
1220035302,22,31,31,36,36,29,25,29,36,36,36,28,36,32,27,34,36,37,37,37,37,37,37,39
1220035205,43,43,43,42,42,42,42,34,34,34,34,34.5,34,34,34,35.5,51,38,50,42,40,42,41,30
1220035204,30,24,26,38,38,48,38,48,48,48,48,48,48,38,48,48,48,48,48,47,47,47,47.5,47
1220035203,44.5,44.5,44.5,45,45,45,45,45,45,44,45,45,45,44,45,46,46,46,46,46,46,48,44,40
1220035202,30,36,36,23,25,32,26,31,29,25,28,14,28,23,28,14,28,36,29,27,27,27,32,21
1220035104,18,16,18,14,16,16,15,16,15,19,16,20,16,18,36,36,36,36,36,36,36,36,36,22
1220035103,18,16,18,14,16,16,15,16,15,19,16,20,16,18,40,40,43,43,43,43,43,43,20,22
1220035102,23,23,23,23,23,23,21,21,21,37,21,37,28,28,40,40,40,40,40,40,40,40,30,30
1220035101,23,29,23,23,23,23,23,23,23,23,23,22.5,23,22.5,37,37,37,37,37,37,37,37,37,37
1220035004,32.5,27,36,21,29,29,33,23,30,23,29,22,28,23,23,36,36,21,34,27,21,34,34.5,32
1220035003,33,42,42,42,34,34,36,37,30,37,29,37,37,37,37,26,26,27,27,27,27,27,33,43
1220035002,33,36,36,36,36,36,29,29,29.5,29,29,29,28.5,29,29,37,37,16,24,27,24,24,33,25
1220035001,30,32,29,36,35,36,23,23,22,24,23,22.5,28,27,43,43,43,23,27,27,26,26,43,34
1220034904,11,26,11,14,18,22,15,24,18,23,11,18,15,30,27,28,24,21,16,21,14,25,20,20
1220034903,39,59,34,24,24,59,24,59,24,59,31,24,24,30,59,60,60,60,24,60,24,59,59,60
1220034902,40,40,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1220034901,38,38,36,38,25,38,25,38,25,38,38,38,25,38,38,38,38,38,25,38,25,38,38,38
1220034804,24,24,24,25,24,25,32,24,24,24,24,27,27,25,24,24,26,24,25,24,24,27,24,27
1220034803,34,36,36,36.5,36,36.5,36.5,36.5,36.5,36,36,37,38,37,37,37,37,37,37,37,37,37,37,38
1220034802,32,32,32,32,32,32,44,32,32,32,32,32,46,47,47,48,49,49,49,49,49,46,46,43
1220034801,21,20,19,25,19,25,32,23,22,20,20,27,36,36,36,36,36,36,36,36,36,36,36,36
1220034703,22,26,26,26,26,26,25.5,26,26,26,26,24,26,26,26,26,29,25,26,20,27,36,27,25
1220034702,50,43,43,43,50,50,50,50,52.5,50,50,50,50,50,50,55,55,55,55,55,55,37,55,55
1220034701,44,29,29,29,29,29,29,44,44,44,44,29,29,33,29,29,43,40,40,29,40,38.5,40,40
1220034603,27,26,25,22,28,22,22,28,24,22,27,30,24,27,23,37,30,22,52,27,27,30,23,22
1220034602,21,26,23,21.5,28,21,32,28,24,21,27,30,45,45,45,37,45,45,45,45,45,30,45,45
1220034601,15,26,25,22,28,17,32,28,24,16,27,30,25,26.5,26,26,28,26,26,26.5,26.5,28,23,21
1220034507,44.5,45.299999999999997,44.5,44.5,44,44.5,44,44.5,44.5,45.299999999999997,44.799999999999997,44.5,44.5,47,47,45,45,44.5,41,41,41,43,41,43
1220034506,37.700000000000003,40.299999999999997,37.5,37.5,37.5,37.5,37,37.5,36.700000000000003,40.299999999999997,39.799999999999997,37.299999999999997,37.5,34,33,37.5,38,39.5,37.5,37,37,37.299999999999997,37.5,37.5
1220034505,31,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,28,28,12,14,17,12,12,14
1220034504,32,32,32,32,32,32,32,42,42,42,41,41,32,39,39,32,32,34,32,32,32,32,35,32
1220034502,38,41,26,31,39,31,39,27,35,43,41,37,32,34,33,35,31,32,30,32,32,33,32,33.5
1220034407,38,38,38,38,38,38,38,38,38,38,44,22,44,44,44,39,30,16,22,22,22,22,22,25
1220034406,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1220034405,35,28,28,27.5,28,28,28,28,28,29.5,28,28,28,28,39,39,28,28,28,28,30.5,30.5,28,28
1220034404,40,40,40,32,39,37,40.5,40,40,40,41.299999999999997,40.700000000000003,40.700000000000003,40,42,40,49,49,50,50,50,50,50,50
1220034402,20,17,13,22,21,27,19,24,23,23,17,22,19,18,20,19,15,16,22,17,16,14,15,25
1220034304,17,26,21,18,30,24,23,19,21,24,26,28,21,23,25,30,18,23,31,31,20,18,24,33
1220034303,30,30,30,30,44,44,44,44,30,30,28,30,30,30,30,30,30,30,31,31,30,30,30,33
1220034302,35,38,38,38,38,38,23,19,21,24,26,38,38,38,38,38,38,38,40,40,38,38,40,41
1220034204,28,28,21,31,27,44,24,24,29,24,24,24,42,25,34,21,21,27,32,32,32,32,32,32
1220034203,38,39.5,38,39.5,43.5,43,44,44,44,44,44,44,22,25,41,38,35,42.5,42.5,42.5,41,42.5,41,42.5
1220034202,30,36,36,33.5,27,20,18,18,29,18,24,17.5,22,25,25,25,18,36,36,36,36,36,36,36
1220034102,25,46,46,46,46,46,46,46,46,46,46,46,46,46,46,22,26,25,28,34,28,30,36,42
1220034101,41,41,41,41,41,41,41,41,29,30,41,41,41,41,33,49,48,48,28,34,28,30,36,51
1220034002,30,33,33,33,33,32.5,35,33.5,33.5,33,33,33.5,34.5,33,33,31,47,35,34,35,34.5,35,37.5,36
1220034001,30,33,25,25,27,32,36,34,34,29,33,34,36,33,28,31,23,36,36,36,36,40,40,38.5
1220033900,25,25,26.5,26.5,25,24.5,24.5,26,24,24,24,24,24,26.5,26.5,24,24,24,24,24,24,24,17,24
1220033800,14,14,14,14,14,14,14,14,14,14,14,26,26,28,28,24,14,14,14,14,14,14,36,36
1220033702,12,18,22,24,21,23,23,20,18,24,21,12,18,27,24,25,15,27,36,36,36,36,36,32
1220033701,20,19,21,20,20.5,37,37,37,37,37,37,32,37,27,38,25,20,27,39,39,39,25,39,32
1220033603,35.5,32.5,30,30,32.5,31,32.5,35,37,32,34,30,41,41,30,30,30,30,30,30,30,30,30,30
1220033602,31,22,18,36,18,19,18,24,25,20,22.5,20,33,36,26,23,25,36,23,20,17,17,16,18
1220033503,17,13,15,15,22,22,36,16,30,36,20,18,27,23,32,31,25,21,18,18,28,36,36,26
1220033502,36,36,36,36,36,36,38,36,37.5,39,36,36,37.5,36,38,31,25,21,18,18,36,42,43,39
1220033501,20,27,27,27,27,27,27,27,28.5,36,27,27,27,27,27,20,20,20.5,19,19,29.5,31,31,28.5
1220033403,22,29,24,19,39,25,39,21,21,39,39,23,23,39,32,32,32,32,32,32,32,32,26,32
1220033402,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,41,32,41,32,32,41,41,41,32
1220033401,22,29,24,19,19,25,19,21,21,18,16,23,23,19,16,26,21,25,23,21,24,23,26,20
1220033302,16,16,22,36,36,36,36,21.5,21,22,21.5,19,36,31,22,28,6,18,22,6,32,30,15,23
1220033301,29,38,27,27,27,27,27,32,32,32,32,27,27,38,27,38,27,27,22,27,27,27,27,23
1220033202,28,28,29,28,28,28,28,28,28,28,28,28,29.5,29,38,37.5,28,28,41,41,41,41,41,41
1220033201,31,23,30,21,21,35,36,23,23,20,20,23,31,29,25,34,36,36,31,30,33,35,28,32
1220033104,26,30,30,28,32,20,20,20,39,20,23,28,37,40,44,40,42,43,43,43,40,39,42,31
1220033103,35,33,33,33,34,38,36,38,39,44,44,46,51,51,47.5,40,46,46,45.5,46.5,55,39,49,47
1220033102,31,33,49,49,34,38,36,38,48.5,49,44,46.5,49,49,46.5,49,47.5,48.5,48.5,48.5,52.5,48.5,49,62
1220033101,31,33,33,28,34,38,36,38,42.299999999999997,42,41,43.299999999999997,40,40.799999999999997,41.799999999999997,41.5,43.799999999999997,44,44,44.5,43,43,48.299999999999997,47
1220033004,45,44,36,40,36,45,36,36,36,36,36,38,35,35,35,35,35,35,35,36,36,36,36,36
1220033003,48,34,34,34,48,48,48,31,31,34,34,34,59,57,57,58,58,58,58,44,47,47,44,35
1220033002,44.5,44.5,45,45,45,45,45,43.5,43.5,43.5,43.5,45,45,45,45,45,45,45,45,42,43.5,43.5,45,45
1220033001,27,49,49,49,23,24,25,28,28,27,25,40,24,26,28,28,31,26,25,25,29,26,24,26
1220032905,11,30,27,25,22,28,31,23,26,24,23,22,29,37,27,24,21,16,34,26,36,24,30,36
1220032904,35,30,27,27,27,27.5,31,27,27,27,27,27,29,37,27,27,21,16,34,26,21,24,30,48
1220032903,25,30,27,25,25,28,31,25,26,25,25,25,29,25,27,24,21,19,19,33,33,33,31.5,33
1220032902,31,30,27,25,34,28,31,34,26,34,34,34,29,34,27,24,35,22,34,26,36,24,30,22
1220032901,32.5,35,32.5,32.5,30,32.5,33,32.5,32.5,32.5,30,30,32.5,36,28.5,30,30,30,32,39,30,30,39,30
1220032805,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34.5,34,34,34,34,34,34,34,34,34
1220032804,33,32.5,32.5,32.5,33,33,33,32.5,33,32.5,32.5,32.5,33,33,35,33.5,34,33.5,33.5,33.5,34,33.5,34,33.5
1220032803,27,27,27,27,27,27,27,27,27,27,27,27,27,31,27,27,54,27,27,27,27,27,54,27
1220032802,42,29,29,29,29,29,29,29,29,29,29,29,29,44,44,29,29,29,29,29,29,29,50,29
1220032801,7,17,16,20,17,17,19,15,18,16,13,15,19,31,22,20,23,27,27,27,18,27,27,27
1220032707,45,45.5,45,45.5,45.5,45.5,45.5,45.5,45,45,45,45.5,45.5,36,39,45,23,46,46,46,46,46,45,45
1220032706,30,31,30,31,36,32.5,32.5,31,43,43,43,43,43,43,41,34,33,40,31,40,40,40,31.5,31
1220032705,20,12,14,14,14,20,18,12,36,36,36,36,36,36,29,12,14,17,28,19,28,28,28,17
1220032704,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1220032703,21,33,33,33,34.5,33.5,33.5,33,57,57,57,31,29,36,39,32.5,43,30,25,31,31,31,32,39
1220032607,22,22.5,22.5,22.5,22.5,22,22,22,17,22.5,22,22,24,23,22.5,23,22.5,23,23,22.5,22.5,22.5,27,23
1220032606,23,25,25,25,25,20,20,19,32,31,32,35,36,36,36,36,36,36,36,36,36,36,36,36
1220032605,31,30,27,25,29,32.5,33,32,31,31,29,24,28,27,28,26,26,27,29,27,26,29,30,27
1220032604,31,30,27,25,29,30,31,30.5,24,32,25,24,28,27,28,26,26,27,29,27,26,29,30,27
1220032603,13,15,19,16,31,14,14,19,15,18,22,32,25,22,11,19,17,21,22,17,12,14,27,20
1220032304,26,33,27,34,16,23,25,19,26,32,28,32,32,30,30,30,36,7,24,27,33,29,31,7
1220032303,26,33,27,34,47,34,34,31,28,39,28,32,38,30,30,30,41,37,46,27,33,29,31,37
1220032302,44,45,45,45,44,44,44,44,44,41.5,44,44,41,44,44,44,45,45,45,45,45,45,45,45
1220032301,26,33,27,34,40,24,25,26,26,24,28,32,24,30,30,30,41,37,24,27,33,29,31,37
1220032204,34,33,32.5,33,31.5,31,33,33,32,33,33,33,33,30.5,31.5,31.5,32,32,30.5,36,36,36,35,36
1220032203,28,21,28,27,28,28,27,27,28,22,25,24,23,28,29,30,27.5,26.5,28.5,28,26.5,28,28,27
1220032202,38.5,36,45,36,45,45,36,36,36,36,36,36,36,36,36,45.5,45,45,45,45,45,45,45.5,45
1220032201,30,21,32,27,30,29,27,27,31,22,25,24,23,28,30,23,27,25,29,24,25,23,34,26
1220032103,23.5,25,25,25,25.5,24,25,24.5,26.5,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1220032102,32,47,32,47,32,32,47,32,47,47,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1220032101,39,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39
1220032003,29.5,29.5,29.5,29.5,29,29,29,28.5,29,29,29,35,29,29,29,35,44,44,29,29,30.5,30.5,30.5,30.5
1220032002,22,18,18,19,29,35,35,28,35,27,35,35,26,35,29,35,29,28,22,22,51,23,23,23
1220032001,22,18,18,19,29,17,21,28,19,27,21,35,26,23,29,35,29,28,22,22,36,23,23,23
1220031904,34,26,10,24,24,24,24,20,16,28,33,25,38,21,22,37,35,39,39,40,40,41,37,40
1220031903,32,32,32,32,32,50,32,32,32,32,36,42,40.5,32,32,37,33.5,32,39,32,32,32,37,44
1220031902,27,28.5,28.5,42,35,27,27,38,27,27,27,27,27,35,27,42,27,27,27,27,27,27,27,27
1220031901,29,29,29,44,29,29,29,29,29,29,29,29,29,35,29,29,29,29,29,29,29,29,29,29
1220031804,37,37,37,34.5,34,34.5,37,37,37,37,35,36,37,37,37,37,42,43,48,44,31,31,31,31
1220031803,33,43,26,32,31,32,44,43,26,42,33,35,26,45,44,46,47,43,51,44,39,40,40.5,39
1220031802,26,26,28,37,42,32,35,33,41,41,42,35,42,39,38,38,34,29,25,26,37,41,41,38
1220031801,32,26,28,36,36,32,35,33,36,36,36,35,36,36,36,22,30,29,25,26,37,39,39,38
1220031700,25,27,28,28,27,25,24,26,25,25,30,32,25,33,25,27.5,30,25,32,27,25.699999999999999,26,26,27
1220031600,26,36,34,34,33,33,31,25,32,34,32,32,32,26,32,27,24,34,26,26,26,26,33,26
1220031504,25,34,30,38,38,30,46,20,16,22,39,39,26,38,26,31,29.5,27,27,28,46,35,31,36
1220031503,29,31.5,30,43,43,30,22,22,22,22,22,39,39,39,39,33,36,43,43,43,43,43,43,43
1220031502,16,33,29,21,21,30,15,20,15,19,17,18,26,22,18,24,29,27,27,28,25,13,13,13
1220031404,20,33,20,20,13,15,15,20,18,21,32,19,28,13,33,18,18,21,13,16,17,20,13,20
1220031403,27,37,27,27,25.5,25.5,25.5,40,24,40,32,29,28.5,24,24,40,40,40,40,40,40,40,40,40
1220031402,38,43,43,38,36,38,39,36.5,35,34,34,30,35,37,35.5,36,31,25,25,25,28,30,36,40
1220031302,31,19,24,18,18,36,36,36,36,36,27,36,36,36,36,21,18,21,20,34,15,36,36,36
1220031301,36,35,25,35,35,41,19,20,40,19,27,20,19,23,22,21,29,29,29,29,29,43,43,42
1220031202,23,33,33,33,27,27.5,28.5,28,27,28,31,34,37,27,31,35,28,23,28,23,33,31,33,33
1220031201,30,27,22,22,30,28,30,29,32,29,31,32,32,26,31,32,29,32,28,32,20,29,26,34
1220031105,21,17,15,16,16,36,13,20,17,21,25,27,29,23,24,21,20,7,32,29,23,23,23,23
1220031104,21,30,30,30,16,38,13,20,17,21,25,27,29,23,24,21,20,38,32,29,24,24,29,31
1220031103,23,23,23,28,28,28,28,28,28,28,28,28,29,28,28,28,28,38,32,36,39,38,40,40
1220031102,21,43,18,19,19,19,19,20,19,21,25,27,29,23,24,21,20,38,32,29,40,42,29,31
1220031101,41,43,35,35,35,43,35,35,36,38,38,39,39,45,45,46,30,45,45,39,37,45,34,37
1220031005,36,38,38,35.5,35.5,37,37.5,37,38,38,38,38,39.5,39.299999999999997,40,29,29,40.5,40,40,39,39.5,39.299999999999997,36.5
1220031004,37.299999999999997,39,39,39,39,37.5,38,37.5,39,39,38,38,39,38.5,39,39,39,41.5,41.5,39.5,38,39,39,37.5
1220031003,36,28,31,33,33,36,37,36,31,27,37,37,45,38,46,23,26,44,44,40,37,45,39,36
